"mark","model","mileage","transmission","registration","fuel","power","location","price"
Audi,Q5,"18101",Automatic,"12/2022",Diesel,"204",DE,67940
Audi,RS Q8,"16845",Automatic,"07/2022",Gasoline,"600",DE,138870
Volkswagen,Golf,"14",Automatic,,Diesel,"200",DE,52980
Volkswagen,Golf,"14",Automatic,,Diesel,"200",DE,52980
Volkswagen,Golf,"9997",Automatic,"06/2022",Gasoline,"300",DE,43750
Volkswagen,Golf,"38",Automatic,,Diesel,"200",DE,52980
Volkswagen,Golf,"14",Automatic,,Diesel,"200",DE,52980
Audi,RS Q8,"17468",Automatic,"07/2022",Gasoline,"600",DE,139870
Audi,SQ2,"12719",Automatic,"03/2023",Gasoline,"300",DE,52980
Maybach,,"5679",Automatic,"01/2023",Gasoline,"612",DE,277870
Mercedes-Benz,EQE 43,"2626",Automatic,"12/2022",Electric,"476",DE,109870
Audi,Q5,"13175",Automatic,"11/2022",Diesel,"204",DE,67940
Volkswagen,Golf,"14",Automatic,,Diesel,"200",DE,49870
Audi,Q8,"24",Automatic,,Diesel,"286",DE,104980
BMW,X2,"9168",Automatic,"06/2020",Gasoline,"306",DE,40970
Porsche,"911","1974",Automatic,"01/2019",Gasoline,"450",DE,219980
Maserati,Grecale,"9921",Automatic,"01/2023",Gasoline,"330",DE,89870
Volkswagen,Golf,"55",Automatic,,Diesel,"200",DE,52980
Land-Rover,Range Rover Evoque,"24",Automatic,,Gasoline,"200",DE,63870
Volkswagen,Golf,"18478",Automatic,"07/2022",Gasoline,"300",DE,43750
Audi,Q5,"23686",Automatic,"04/2023",Diesel,"204",DE,71980
BMW,iX3,"11397",Automatic,"12/2022",Electric,"286",DE,59870
Mercedes-Benz,Sprinter,"6964",Manual,"10/2022",Diesel,"190",DE,49870
Mercedes-Benz,Sprinter,"7544",Manual,"09/2022",Diesel,"190",DE,52870
Volkswagen,Golf,"49",Automatic,,Diesel,"200",DE,52980
Audi,SQ2,"10755",Automatic,"03/2023",Gasoline,"300",DE,52870
Volkswagen,Golf,"11387",Automatic,"06/2022",Gasoline,"300",DE,43750
Audi,Q3,"2888",Automatic,"10/2022",Diesel,"200",DE,61980
Mercedes-Benz,Sprinter,"23997",Manual,"09/2022",Diesel,"190",DE,49680
Audi,A5,"9563",Automatic,"03/2023",Gasoline,"265",DE,66980
Maserati,Grecale,"8699",Automatic,"12/2022",Gasoline,"330",DE,89870
Maserati,Grecale,"28269",Automatic,"12/2022",Gasoline,"330",DE,87980
Audi,Q3,"25724",Automatic,"09/2022",Diesel,"150",DE,51980
Audi,Q3,"10968",Automatic,"11/2022",Diesel,"200",DE,58870
Porsche,Taycan,"6224",Automatic,"11/2021",Electric,"489",DE,107750
Peugeot,"2008","6120",Automatic,"04/2023",Gasoline,"131",DE,30470
Peugeot,"308","69779",Manual,"10/2016",Gasoline,"131",DE,14970
Audi,Q3,"11548",Automatic,"11/2022",Diesel,"200",DE,58870
Maserati,Grecale,"23451",Automatic,"12/2022",Gasoline,"330",DE,84980
Mercedes-Benz,Sprinter,"13582",Manual,"10/2022",Diesel,"190",DE,51870
Mercedes-Benz,Sprinter,"6855",Automatic,"10/2022",Diesel,"190",DE,62980
Mercedes-Benz,Sprinter,"12829",Automatic,"10/2022",Diesel,"190",DE,53870
Audi,RS3,"14",Automatic,"06/2023",Gasoline,"400",DE,81980
Mercedes-Benz,Sprinter,"7083",Manual,"09/2022",Diesel,"190",DE,52870
Maserati,Grecale,"18425",Automatic,"12/2022",Gasoline,"330",DE,88870
Audi,Q3,"25528",Automatic,"10/2022",Diesel,"200",DE,54980
Mercedes-Benz,Sprinter,"7562",Manual,"09/2022",Diesel,"190",DE,47870
BMW,iX3,"9999",Automatic,"12/2022",Electric,"286",DE,63980
Audi,Q5,"24385",Automatic,"04/2023",Diesel,"204",DE,71980
Mercedes-Benz,SL 63 AMG,"40",Automatic,,Gasoline,"585",DE,197780
Mercedes-Benz,GLC 220,"18",Automatic,,Diesel,"197",DE,84980
Land-Rover,Range Rover Evoque,"24",Automatic,,Diesel,"204",DE,63980
Audi,Q3,"7816",Automatic,"11/2022",Diesel,"200",DE,59870
Mercedes-Benz,Sprinter,"9553",Manual,"09/2022",Diesel,"190",DE,50870
Mercedes-Benz,Sprinter,"7410",Manual,"09/2022",Diesel,"190",DE,51870
Audi,Q3,"6116",Automatic,"11/2022",Diesel,"200",DE,59980
Mercedes-Benz,Vito,"7733",Manual,"10/2022",Diesel,"163",DE,37870
Mercedes-Benz,Sprinter,"6871",Manual,"10/2022",Diesel,"190",DE,49870
Maserati,Grecale,"22187",Automatic,"12/2022",Gasoline,"330",DE,89980
Mercedes-Benz,Sprinter,"8785",Automatic,"10/2022",Diesel,"190",DE,66870
Mercedes-Benz,Sprinter,"16559",Manual,"10/2022",Diesel,"190",DE,51870
Mercedes-Benz,Sprinter,"8751",Manual,"09/2022",Diesel,"190",DE,52870
Mercedes-Benz,Sprinter,"24998",Manual,"09/2022",Diesel,"190",DE,49750
Mercedes-Benz,Vito,"7262",Manual,"09/2022",Diesel,"163",DE,38450
Audi,Q3,"4965",Automatic,"10/2022",Diesel,"200",DE,59980
Audi,Q3,"11364",Automatic,"10/2022",Diesel,"200",DE,58870
Maserati,Grecale,"14999",Automatic,"12/2022",Gasoline,"330",DE,89870
Volkswagen,Golf,"14",Automatic,,Diesel,"200",DE,52980
Mercedes-Benz,Sprinter,"10599",Manual,"09/2022",Diesel,"190",DE,51870
Land-Rover,Range Rover,"18",Automatic,,Gasoline,"530",DE,274030
Mercedes-Benz,Sprinter,"6354",Automatic,"10/2022",Diesel,"190",DE,66980
Mercedes-Benz,Sprinter,"7346",Manual,"09/2022",Diesel,"190",DE,49870
Audi,Q3,"8506",Automatic,"11/2022",Diesel,"200",DE,59870
Audi,Q3,"3996",Automatic,"10/2022",Diesel,"150",DE,55980
Mercedes-Benz,Vito,"8737",Manual,"09/2022",Diesel,"163",DE,37870
Audi,Q3,"7053",Automatic,"12/2022",Diesel,"200",DE,59870
Mercedes-Benz,Sprinter,"12829",Automatic,"10/2022",Diesel,"190",DE,53870
Mercedes-Benz,Sprinter,"6385",Automatic,"10/2022",Diesel,"190",DE,68980
Audi,Q3,"17999",Automatic,"10/2022",Diesel,"200",DE,58870
Audi,Q3,"12441",Automatic,"09/2022",Diesel,"150",DE,52980
Mercedes-Benz,Sprinter,"8785",Automatic,"10/2022",Diesel,"190",DE,64870
Mercedes-Benz,Sprinter,"8427",Manual,"10/2022",Diesel,"190",DE,52870
Mercedes-Benz,Sprinter,"6215",Automatic,"10/2022",Diesel,"190",DE,66980
Audi,Q3,"7372",Automatic,"10/2022",Diesel,"150",DE,55980
Mercedes-Benz,Vito,"5461",Manual,"09/2022",Diesel,"163",DE,37870
Mercedes-Benz,GLC 220,"12",Automatic,,Diesel,"197",DE,72870
Audi,Q3,"8690",Automatic,"11/2022",Diesel,"200",DE,59870
Mercedes-Benz,GLC 220,"34",Automatic,,Diesel,"197",DE,75870
Maserati,Grecale,"18771",Automatic,"12/2022",Gasoline,"330",DE,94980
Jaguar,F-Pace,"82587",Automatic,"09/2017",Gasoline,"250",DE,31980
Mercedes-Benz,Sprinter,"6192",Automatic,"10/2022",Diesel,"190",DE,66980
Audi,Q3,"18770",Automatic,"11/2022",Diesel,"200",DE,58870
Mercedes-Benz,Sprinter,"6192",Automatic,"10/2022",Diesel,"190",DE,68980
Mercedes-Benz,Sprinter,"9068",Manual,"09/2022",Diesel,"190",DE,51870
Maserati,Grecale,"11838",Automatic,"12/2022",Gasoline,"330",DE,89870
Audi,Q3,"5740",Automatic,"11/2022",Diesel,"200",DE,59870
Audi,Q3,"19999",Automatic,"11/2022",Diesel,"150",DE,54980
Mercedes-Benz,Sprinter,"7119",Automatic,"10/2022",Diesel,"190",DE,66980
Audi,Q3,"16349",Automatic,"10/2022",Diesel,"200",DE,58870
Mercedes-Benz,Sprinter,"6851",Automatic,"10/2022",Diesel,"190",DE,66980
Mercedes-Benz,Sprinter,"6757",Manual,"09/2022",Diesel,"190",DE,48870
Audi,Q3,"4932",Automatic,"11/2022",Diesel,"200",DE,59870
Audi,Q3,"20963",Automatic,"11/2022",Diesel,"200",DE,58870
Audi,Q3,"7803",Automatic,"10/2022",Diesel,"200",DE,58980
Audi,Q3,"14702",Automatic,"10/2022",Diesel,"150",DE,54980
Mercedes-Benz,GLC 220,"14",Automatic,,Diesel,"197",DE,75870
Mercedes-Benz,Sprinter,"6215",Automatic,"10/2022",Diesel,"190",DE,66980
Mercedes-Benz,Sprinter,"6354",Automatic,"10/2022",Diesel,"190",DE,66980
Mercedes-Benz,Sprinter,"6299",Automatic,"10/2022",Diesel,"190",DE,66980
Audi,RS Q8,"22373",Automatic,"07/2022",Gasoline,"600",DE,134980
Mercedes-Benz,Sprinter,"7119",Automatic,"10/2022",Diesel,"190",DE,66980
Audi,Q3,"16266",Automatic,"11/2022",Diesel,"200",DE,58870
Audi,Q3,"25109",Automatic,"09/2022",Diesel,"150",DE,53870
Mercedes-Benz,GLC 220,"18",Automatic,,Diesel,"197",DE,75870
Ferrari,F8 Tributo,"4203",Automatic,"08/2020",Gasoline,"721",DE,329500
Mercedes-Benz,Sprinter,"6770",Manual,"09/2022",Diesel,"190",DE,49870
Mercedes-Benz,Sprinter,"6299",Automatic,"10/2022",Diesel,"190",DE,66980
Audi,Q3,"22881",Automatic,"11/2022",Diesel,"200",DE,58870
Peugeot,"2008","8780",Automatic,"11/2022",Gasoline,"131",DE,30970
Mercedes-Benz,GLC 220,"16",Automatic,,Diesel,"197",DE,75870
Mercedes-Benz,Vito,"6255",Manual,"10/2022",Diesel,"163",DE,37870
Audi,Q3,"12335",Automatic,"10/2022",Diesel,"150",DE,54980
Mercedes-Benz,Sprinter,"9572",Manual,"09/2022",Diesel,"190",DE,48870
Mercedes-Benz,Sprinter,"6385",Automatic,"10/2022",Diesel,"190",DE,66980
Audi,Q3,"14762",Automatic,"10/2022",Diesel,"200",DE,58870
Mercedes-Benz,Sprinter,"6855",Automatic,"10/2022",Diesel,"190",DE,62980
Audi,Q3,"28748",Automatic,"10/2022",Diesel,"150",DE,54980
Mercedes-Benz,Sprinter,"6851",Automatic,"10/2022",Diesel,"190",DE,66980
Audi,Q5,"24844",Automatic,"04/2023",Diesel,"204",DE,71980
Land-Rover,Range Rover Sport,"79824",Automatic,"06/2013",Diesel,"256",DE,33970
Suzuki,Jimny,"14556",Automatic,"06/2021",Gasoline,"102",DE,36670
Mercedes-Benz,C 220,"16149",Automatic,"09/2022",Diesel,"200",DE,54980
Mercedes-Benz,,"8751",Manual,"09/2022",Diesel,"190",DE,50870
Mercedes-Benz,,"6871",Manual,"10/2022",Diesel,"190",DE,49870
Mercedes-Benz,,"9553",Manual,"09/2022",Diesel,"190",DE,48870
Mercedes-Benz,,"6964",Manual,"10/2022",Diesel,"190",DE,49870
Mercedes-Benz,,"7562",Manual,"09/2022",Diesel,"190",DE,47870
Mercedes-Benz,,"16559",Manual,"10/2022",Diesel,"190",DE,50870
Mercedes-Benz,,"8427",Manual,"10/2022",Diesel,"190",DE,50870
Mercedes-Benz,,"23997",Manual,"09/2022",Diesel,"190",DE,47980
Mercedes-Benz,,"7544",Manual,"09/2022",Diesel,"190",DE,50870
Mercedes-Benz,,"7346",Manual,"09/2022",Diesel,"190",DE,49870
Mercedes-Benz,,"13582",Manual,"10/2022",Diesel,"190",DE,50870
Mercedes-Benz,,"7083",Manual,"09/2022",Diesel,"190",DE,50870
Mercedes-Benz,,"12829",Automatic,"10/2022",Diesel,"190",DE,53870
Mercedes-Benz,,"12829",Automatic,"10/2022",Diesel,"190",DE,53870
Mercedes-Benz,,"21677",Manual,"09/2022",Diesel,"163",DE,35670
Mercedes-Benz,,"6770",Manual,"09/2022",Diesel,"190",DE,49870
Mercedes-Benz,,"7262",Manual,"09/2022",Diesel,"163",DE,37870
Audi,SQ2,"2854",Automatic,"03/2023",Gasoline,"300",DE,52870
Mercedes-Benz,,"9572",Manual,"09/2022",Diesel,"190",DE,48870
Mercedes-Benz,,"8737",Manual,"09/2022",Diesel,"163",DE,35870
Mercedes-Benz,,"10599",Manual,"09/2022",Diesel,"190",DE,50870
Mercedes-Benz,,"6757",Manual,"09/2022",Diesel,"190",DE,48870
Mercedes-Benz,,"7733",Manual,"10/2022",Diesel,"163",DE,37870
Mercedes-Benz,,"7662",Manual,"10/2022",Diesel,"190",DE,49870
Mercedes-Benz,,"6255",Manual,"10/2022",Diesel,"163",DE,37870
Mercedes-Benz,,"24998",Manual,"09/2022",Diesel,"190",DE,48750
Mercedes-Benz,,"5461",Manual,"09/2022",Diesel,"163",DE,37870
Mercedes-Benz,,"9068",Manual,"09/2022",Diesel,"190",DE,50870
Mercedes-Benz,,"7410",Manual,"09/2022",Diesel,"190",DE,50870
Mercedes-Benz,CLA 45 AMG,"135000",Automatic,"02/2014",Gasoline,"360",BE,29950
BMW,X1,"170000",Manual,"08/2017",Diesel,"116",BE,15950
Porsche,Panamera,"120000",Automatic,"07/2018",Gasoline,"330",BE,60950
BMW,"520","198000",Automatic,"01/2013",Diesel,"184",BE,15950
Mercedes-Benz,"220","261000",Manual,"08/1976",Diesel,"68",BE,6950
Volkswagen,Polo,"110000",Manual,"08/2010",Diesel,"75",BE,7450
Mercedes-Benz,CLS 350,"184000",Automatic,"12/2013",Diesel,"265",BE,21950
Volkswagen,Tiguan,"140000",Manual,"10/2012",Diesel,"140",BE,12450
Fiat,Doblo,"70000",Manual,"11/2014",Diesel,"90",BE,7450
Mercedes-Benz,GLE 350,"127000",Automatic,"10/2017",Diesel,"258",BE,43950
Mercedes-Benz,C 220,"175000",Automatic,"01/2012",Diesel,"163",BE,12950
Land-Rover,Range Rover,"211000",Automatic,"02/2017",Diesel,"340",BE,39900
BMW,"318","207000",Manual,"09/2015",Diesel,"136",BE,11950
BMW,"420","200000",Automatic,"03/2017",Diesel,"190",BE,16450
Mercedes-Benz,C 32 AMG,"53000",Automatic,"11/2001",Gasoline,"354",BE,23950
BMW,X1,"175000",Manual,"02/2017",Diesel,"136",BE,15950
BMW,X5 M,"215000",Automatic,"12/2018",Diesel,"400",BE,49950
Fiat,"500","115000",Manual,"09/2011",Gasoline,"69",BE,5950
BMW,"318","182000",Manual,"06/2017",Diesel,"136",BE,13950
BMW,X1,"170000",Manual,"08/2017",Diesel,"116",BE,15950
Audi,A5,"190000",Manual,"06/2016",Gasoline,"144",BE,15900
Land-Rover,Range Rover Velar,"62500",Automatic,"02/2021",Diesel,"204",BE,57950
BMW,X1,"174000",Automatic,"12/2017",Diesel,"136",BE,16950
Ford,Grand C-Max,"245000",Manual,"11/2012",Diesel,"116",BE,5950
Skoda,Octavia,"175000",Automatic,"10/2019",Diesel,"116",BE,14450
Opel,Cascada,"40000",Manual,"10/2014",Gasoline,"140",BE,14450
Audi,Q8,"116000",Automatic,"02/2019",Diesel,"286",BE,63950
Citroen,C4 Picasso,"185000",Manual,"08/2013",Diesel,"116",BE,9950
Citroen,C4 Picasso,"100000",Manual,"09/2016",Gasoline,"131",BE,10950
Suzuki,Swift,"135000",Manual,"11/2006",Gasoline,"92",BE,4950
Renault,Twingo,"80000",Manual,"01/2008",Gasoline,"58",BE,4950
smart,forFour,"69000",Automatic,"06/2015",Gasoline,"71",BE,11950
Mercedes-Benz,Sprinter,"80000",Manual,"06/2021",Diesel,"143",BE,36950
Mercedes-Benz,Vito,"79000",Manual,"01/2021",Diesel,"102",BE,24450
Citroen,Jumpy,"69000",Manual,"01/2021",Diesel,"122",BE,23900
Mercedes-Benz,ML 320,"280000",Automatic,"05/2008",Diesel,"211",BE,7950
Audi,A8,"0",Automatic,,Diesel,"286",DE,125680
Audi,A8,"69328",Automatic,"01/2019",Diesel,"286",DE,61850
Audi,RS Q8,"73654",Automatic,"07/2020",Gasoline,"600",DE,117980
Audi,A4 allroad,"39413",Automatic,"05/2020",Diesel,"190",DE,39870
Audi,RS3,"0",Automatic,,Gasoline,"400",DE,85980
Audi,Q7,"43888",Automatic,"10/2017",Diesel,"272",DE,49840
Audi,A6,"55326",Automatic,"01/2019",Diesel,"231",DE,42780
Audi,A5,"11037",Automatic,"11/2020",Diesel,"190",DE,48990
Audi,A6,"57799",Automatic,"05/2019",Diesel,"231",DE,36470
Volkswagen,Golf GTI,"9500",Automatic,"02/2023",Gasoline,"245",DE,36900
Audi,A5,"69096",Automatic,"06/2019",Diesel,"190",DE,37410
BMW,,"33836",Automatic,"09/2019",Diesel,"190",DE,24690
Audi,A3,"0",Automatic,,Diesel,"150",DE,47280
Volkswagen,Golf,"25896",Automatic,"03/2021",Gasoline,"300",DE,34450
Volkswagen,Golf,"106503",Manual,"09/2016",Gasoline,"125",DE,14490
Audi,A1,"59616",Manual,"06/2017",Gasoline,"82",DE,13990
Audi,Q4 e-tron,"17150",Automatic,"01/2022",Electric,"170",DE,49490
Volkswagen,Golf,"5000",Automatic,"06/2023",Gasoline,"150",DE,29900
Volkswagen,Tiguan,"106073",Manual,"01/2019",Gasoline,"150",DE,20960
Audi,A8,"69328",Automatic,"01/2019",Diesel,"286",DE,61850
Audi,A3,"53631",Automatic,"05/2019",Gasoline,"150",DE,21460
Skoda,Fabia,"89792",Manual,"11/2016",Gasoline,"90",DE,10490
Volkswagen,Golf GTE,"32848",Automatic,"12/2020",Electric,"150",DE,27770
Audi,A1,"27789",Manual,"05/2021",Gasoline,"95",DE,23490
Volkswagen,Golf,"12721",Automatic,"01/2021",Electric,"150",DE,29450
Audi,Q8 e-tron,"8000",Automatic,"08/2023",Electric,"340",DE,78880
Audi,Q5,"28713",Automatic,"02/2018",Gasoline,"252",DE,34650
Audi,A4,"67105",Automatic,"01/2019",Diesel,"150",DE,23320
Audi,A5,"58422",Manual,"03/2017",Gasoline,"190",DE,29920
Audi,A7,"25050",Automatic,"08/2020",Gasoline,"252",DE,59980
Audi,TT RS,"3000",Automatic,"09/2023",Gasoline,"400",DE,75980
Audi,A3,"31108",Automatic,"06/2022",Diesel,"150",DE,44990
Audi,RS3,"2000",Automatic,"06/2023",Gasoline,"400",DE,67980
Audi,e-tron GT,"0",Automatic,,Electric,"476",DE,135980
Audi,A5,"0",Automatic,,Gasoline,"204",DE,60580
Audi,A8,"35807",Automatic,"03/2022",Diesel,"286",DE,94830
Audi,Q8,"0",Automatic,,Diesel,"286",DE,99980
Audi,TT RS,"0",Automatic,,Gasoline,"400",DE,85480
Audi,A3,"8000",Automatic,"06/2021",Gasoline,"150",DE,41580
Audi,RS Q8,"73654",Automatic,"07/2020",Gasoline,"600",DE,117980
Audi,A5,"39023",Automatic,"06/2020",Diesel,"190",DE,40840
Audi,TT,"0",Automatic,,Gasoline,"197",DE,50580
Audi,TT RS,"0",Automatic,,Gasoline,"400",DE,85980
Audi,A6,"0",Automatic,,Diesel,"204",DE,65380
Audi,A4,"54448",Automatic,"05/2019",Diesel,"150",DE,29980
Volkswagen,Taigo,"0",Manual,,Gasoline,"110",DE,29485
Audi,A7,"40516",Automatic,"02/2020",Diesel,"286",DE,59990
Audi,Q3,"0",Automatic,,Diesel,"150",DE,52980
Audi,Q5,"0",Automatic,,Diesel,"204",DE,63480
Audi,Q3,"0",Automatic,,Diesel,"150",DE,47980
Audi,A3,"0",Automatic,,Gasoline,"150",DE,56484
Volkswagen,Taigo,"0",Automatic,,Gasoline,"150",DE,34490
Volkswagen,T-Roc,"10000",Automatic,"04/2022",Gasoline,"300",DE,39440
Audi,Q5,"48868",Automatic,"10/2020",Electric,"252",DE,37770
Audi,Q3,"31719",Automatic,"06/2020",Gasoline,"150",DE,33650
Audi,A4,"18112",Automatic,"02/2022",Diesel,"204",DE,40850
Volkswagen,Touareg,"6291",Automatic,"01/2022",Diesel,"286",DE,84770
Audi,Q2,"9349",Manual,"03/2022",Gasoline,"110",DE,27490
Volkswagen,Taigo,"100",Manual,"05/2023",Gasoline,"110",DE,26990
Audi,A4 allroad,"39413",Automatic,"05/2020",Diesel,"190",DE,39870
Volkswagen,T-Roc,"0",Automatic,,Gasoline,"150",DE,33950
Volkswagen,Touareg,"0",Automatic,,Diesel,"286",DE,99500
Volkswagen,Passat Variant,"25516",Automatic,"11/2022",Gasoline,"150",DE,31850
Audi,Q2,"27990",Automatic,"10/2020",Gasoline,"150",DE,32870
Audi,Q3,"28491",Manual,"08/2019",Gasoline,"150",DE,31930
Audi,A5,"17771",Automatic,"04/2022",Gasoline,"150",DE,48850
Audi,A1,"5481",Automatic,"05/2022",Gasoline,"207",DE,31750
Volkswagen,T-Roc,"3756",Automatic,"04/2022",Gasoline,"300",DE,38290
Volkswagen,Passat Variant,"107980",Automatic,"07/2020",Diesel,"190",DE,27490
Audi,A6,"55084",Automatic,"10/2020",Electric,"252",DE,53480
Audi,A5,"86878",Automatic,"01/2020",Diesel,"231",DE,42990
Audi,Q4 e-tron,"15095",Automatic,"08/2022",Electric,"265",DE,54990
Audi,Q3,"0",Automatic,,Gasoline,"150",DE,44980
Audi,Q4 e-tron,"8000",Automatic,"12/2022",Electric,"204",DE,61980
Audi,Q5,"7581",Automatic,"06/2022",Diesel,"204",DE,63890
Audi,A1,"0",Automatic,,Gasoline,"150",DE,32280
Audi,Q2,"0",Manual,,Gasoline,"110",DE,33780
Volkswagen,Touran,"25234",Automatic,"03/2019",Gasoline,"150",DE,29850
Audi,A1,"6000",Manual,"03/2023",Gasoline,"110",DE,23380
Audi,RS3,"0",Automatic,,Gasoline,"400",DE,85980
Volkswagen,Passat Variant,"59642",Automatic,"01/2020",Diesel,"190",DE,32900
Audi,A1,"0",Automatic,,Gasoline,"150",DE,32480
Volkswagen,Golf,"22199",Automatic,"03/2021",Gasoline,"150",DE,30470
Volkswagen,T-Roc,"0",Automatic,,Gasoline,"150",DE,47490
Volkswagen,Golf,"23013",Automatic,"06/2021",Gasoline,"300",DE,35850
Volkswagen,Tiguan Allspace,"33019",Automatic,"01/2022",Diesel,"200",DE,48890
Volkswagen,Golf Variant,"28816",Automatic,"01/2022",Diesel,"150",DE,29990
Audi,Q7,"28788",Automatic,"05/2022",Diesel,"286",DE,71850
Audi,Q3,"15954",Automatic,"01/2022",Diesel,"150",DE,46280
Audi,Q2,"5000",Manual,"03/2022",Gasoline,"110",DE,32480
Audi,Q5,"47945",Automatic,"12/2019",Diesel,"286",DE,49990
Audi,e-tron,"14857",Automatic,"02/2021",Electric,"408",DE,71840
Audi,Q2,"5000",Automatic,"06/2023",Diesel,"116",DE,34980
Volkswagen,ID.3,"47956",Automatic,"02/2021",Electric,"204",DE,29490
Audi,A1,"5000",Automatic,"06/2023",Gasoline,"150",DE,29980
Volkswagen,Arteon,"14500",Automatic,"02/2022",Diesel,"200",DE,53990
Volkswagen,Polo,"0",Manual,,Gasoline,"95",DE,22500
Volkswagen,Tiguan,"20868",Automatic,"07/2022",Diesel,"150",DE,36470
Audi,Q3,"8000",Automatic,"06/2023",Diesel,"150",DE,48580
Audi,Q7,"43888",Automatic,"10/2017",Diesel,"272",DE,49840
Audi,A5,"0",Automatic,,Gasoline,"265",DE,73380
Volkswagen,up!,"54958",Manual,"07/2019",Gasoline,"116",DE,14990
Volkswagen,T-Roc,"10801",Automatic,"07/2022",Gasoline,"150",DE,34320
Audi,Q3,"0",Automatic,,Gasoline,"150",DE,63039
Audi,TT,"0",Automatic,,Gasoline,"197",DE,52580
Audi,A4,"5000",Automatic,"06/2023",Diesel,"204",DE,56380
Volkswagen,Touran,"25797",Manual,"07/2022",Gasoline,"150",DE,30920
Audi,e-tron,"22990",Automatic,"03/2020",Electric,"313",DE,59980
Audi,A6,"94538",Automatic,"11/2018",Diesel,"286",DE,39990
Volkswagen,Taigo,"5338",Automatic,"07/2022",Gasoline,"150",DE,29880
Volkswagen,T-Roc,"7134",Manual,"05/2022",Gasoline,"110",DE,29990
Volkswagen,Tiguan,"27155",Automatic,"06/2022",Diesel,"150",DE,35770
Volkswagen,up!,"0",Manual,,Gasoline,"65",DE,19390
Audi,Q3,"0",Automatic,,Gasoline,"150",DE,69249
Audi,A1,"3000",Automatic,"08/2023",Gasoline,"110",DE,26480
Audi,A1,"0",Automatic,,Gasoline,"150",DE,32480
Volkswagen,T-Roc,"0",Automatic,,Gasoline,"150",DE,45950
Volkswagen,Golf,"0",Automatic,,Gasoline,"150",DE,41980
Volkswagen,ID.5,"0",Automatic,,Electric,"204",DE,65298
Audi,A6,"55326",Automatic,"01/2019",Diesel,"231",DE,42780
Audi,Q8,"12000",Automatic,"02/2023",Electric,"340",DE,72980
Volkswagen,Passat Variant,"8588",Automatic,"09/2022",Diesel,"150",DE,38490
Volkswagen,Golf,"8430",Manual,"09/2022",Gasoline,"131",DE,26390
Volkswagen,up!,"9345",Automatic,"11/2021",Electric,"83",DE,19790
Audi,Q2,"57550",Manual,"06/2018",Gasoline,"150",DE,21850
Audi,RS3,"18920",Automatic,"04/2023",Gasoline,"400",DE,67990
Volkswagen,Tiguan,"0",Automatic,,Diesel,"200",DE,61990
Volkswagen,Golf GTI,"0",Automatic,,Gasoline,"300",DE,60950
Audi,Q8 e-tron,"0",Automatic,,Electric,"408",DE,84980
Volkswagen,Golf,"0",Automatic,,Gasoline,"150",DE,40950
BMW,"320","169702",Manual,"12/2006",Gasoline,"173",DE,10750
Audi,TT RS,"20400",Automatic,"12/2016",Gasoline,"500",DE,91980
Mazda,"6","69460",Manual,"12/2017",Gasoline,"165",DE,17920
Mazda,"6","125550",Automatic,"03/2018",Diesel,"175",DE,21430
Volvo,XC60,"90345",Automatic,"03/2018",Diesel,"235",DE,33990
Mazda,CX-5,"63970",Automatic,"07/2019",Gasoline,"194",DE,26790
Mazda,"3","84364",Manual,"10/2019",Diesel,"116",DE,18780
Mazda,CX-5,"45100",Manual,"02/2018",Diesel,"175",DE,26880
Volkswagen,Golf,"125044",Manual,"05/2019",Diesel,"150",DE,17840
Ford,Focus,"146100",Manual,"03/2013",Gasoline,"150",DE,10490
Mazda,CX-3,"53140",Manual,"11/2019",Gasoline,"121",DE,17440
Ford,Focus C-Max,"115230",Manual,"06/2014",Diesel,"163",DE,12490
Mazda,CX-5,"44109",Manual,"04/2020",Diesel,"184",DE,31980
Mazda,CX-5,"74230",Automatic,"05/2019",Diesel,"184",DE,27880
MINI,One D Countryman,"61710",Manual,"09/2013",Diesel,"90",DE,12440
BMW,"330","49800",Automatic,"08/2020",Electric,"292",DE,49750
Ford,Mustang,"29017",Automatic,"08/2020",Gasoline,"449",DE,49820
Mazda,"5","225127",Manual,"09/2006",Diesel,"143",DE,2440
Mazda,CX-3,"65401",Automatic,"07/2019",Diesel,"116",DE,21650
Audi,TT RS,"20400",Automatic,"12/2016",Gasoline,"500",DE,91980
Mazda,"3","9400",Manual,"04/2020",Gasoline,"179",DE,24720
Volkswagen,Golf,"262493",Manual,"09/2003",Gasoline,"116",DE,1970
Mazda,CX-3,"119881",Manual,"04/2019",Gasoline,"121",DE,16990
Mazda,CX-3,"71601",Manual,"10/2019",Diesel,"116",DE,19850
Mazda,CX-3,"108321",Manual,"07/2015",Gasoline,"120",DE,14980
Mazda,"3","24400",Automatic,"01/2020",Gasoline,"179",DE,26490
Audi,Q2,"86730",Manual,"10/2017",Gasoline,"150",DE,20890
Mazda,MX-5,"57429",Manual,"08/2016",Gasoline,"160",DE,21890
Ford,Kuga,"69360",Manual,"06/2015",Diesel,"150",DE,19490
Mazda,CX-5,"91803",Manual,"05/2018",Gasoline,"160",DE,23930
Renault,Twingo,"33055",Manual,"03/2020",Gasoline,"73",DE,10950
Mazda,MX-5,"78207",Manual,"06/2004",Gasoline,"110",DE,11850
Mazda,MX-30,"2183",Automatic,"11/2021",Electric,"145",DE,25550
Ford,Grand Tourneo,"35250",Automatic,"02/2020",Diesel,"120",DE,29850
