"mark","model","mileage","transmission","registration","fuel","power","location","price"
Land-Rover,Range Rover Evoque,"35910",Automatic,"01/2020",Diesel,"150",DE,33850
Porsche,Panamera,"97500",Automatic,"04/2017",Gasoline,"549",DE,69850
Land-Rover,Range Rover,"15",Automatic,"06/2023",Diesel,"300",DE,139650
Volkswagen,T-Roc,"15100",Manual,"08/2022",Gasoline,"110",DE,21850
MG,ZS,"1100",Automatic,"06/2023",Electric,"177",DE,28850
Volkswagen,T-Roc,"25150",Manual,"08/2022",Gasoline,"110",DE,21330
Volvo,XC90,"55250",Automatic,"06/2020",Electric,"392",DE,52850
Volkswagen,Beetle,"17000",Manual,"07/2016",Gasoline,"105",DE,18550
Volvo,XC90,"45195",Automatic,"09/2020",Electric,"392",DE,56850
Mercedes-Benz,S 500,"190000",Automatic,"05/2011",Gasoline,"435",DE,17650
Volvo,XC40,"13575",Automatic,"10/2020",Gasoline,"163",DE,29650
Land-Rover,Range Rover,"10",Automatic,,Electric,"441",DE,148500
Jaguar,F-Pace,"16500",Automatic,"09/2020",Diesel,"300",DE,44850
MG,MG4,"2000",Automatic,"05/2023",Electric,"204",DE,31850
MG,Marvel R,"10000",Automatic,"06/2022",Electric,"288",DE,38850
Land-Rover,Range Rover Velar,"10",Automatic,,Diesel,"300",DE,98850
Jaguar,I-Pace,"26000",Automatic,"03/2019",Electric,"400",DE,46550
Volvo,XC40,"6800",Automatic,"12/2022",Gasoline,"163",DE,39850
Jaguar,F-Type,"1200",Automatic,"06/2022",Gasoline,"300",DE,68650
Jaguar,I-Pace,"36100",Automatic,"01/2020",Electric,"400",DE,39850
Jaguar,F-Pace,"165000",Automatic,"05/2019",Diesel,"300",DE,28850
Jaguar,XE,"36600",Automatic,"09/2019",Diesel,"179",DE,28550
Volvo,S60,"15",Automatic,,Gasoline,"197",DE,49850
Cupra,Formentor,"20500",Manual,"03/2023",Diesel,"150",DE,28550
Jaguar,F-Pace,"35500",Automatic,"07/2020",Gasoline,"250",DE,39950
Land-Rover,Range Rover Evoque,"10",Automatic,,Diesel,"204",DE,65685
Volvo,XC60,"6910",Automatic,"03/2023",Diesel,"197",DE,46950
Jaguar,F-Pace,"171700",Automatic,"09/2020",Diesel,"300",DE,28850
Jaguar,F-Type,"1100",Automatic,"03/2023",Gasoline,"450",DE,86995
Jaguar,F-Pace,"34500",Automatic,"09/2018",Gasoline,"381",DE,42385
Land-Rover,Discovery Sport,"57850",Automatic,"11/2020",Diesel,"241",DE,38440
Maserati,Ghibli,"1550",Automatic,"12/2020",Gasoline,"430",DE,78540
Jaguar,F-Pace,"81850",Automatic,"01/2020",Diesel,"300",DE,39850
Volvo,C40,"1000",Automatic,"06/2023",Electric,"231",DE,52850
Volvo,XC60,"20",Automatic,,Diesel,"197",DE,66550
Jaguar,F-Type,"39550",Automatic,"08/2019",Gasoline,"340",DE,48850
Land-Rover,Range Rover,"50400",Automatic,"03/2019",Gasoline,"525",DE,87550
Jaguar,E-Pace,"54850",Automatic,"05/2019",Gasoline,"200",DE,26955
Daimler,Double Six,"174000",Automatic,"03/1988",Gasoline,"264",DE,14850
Land-Rover,Discovery Sport,"4380",Automatic,"03/2023",Gasoline,"200",DE,49330
Volvo,XC60,"1100",Automatic,"09/2023",Gasoline,"197",DE,54650
Land-Rover,Range Rover Velar,"109850",Automatic,"07/2020",Diesel,"300",DE,46850
MG,MG5,"3000",Automatic,"05/2023",Electric,"156",DE,32650
Volvo,XC40,"10",Automatic,,Gasoline,"163",DE,42850
Kia,Picanto,"15",Manual,"05/2023",Gasoline,"101",DE,19850
Volvo,XC60,"66000",Automatic,"06/2020",Electric,"390",DE,45550
Volvo,XC90,"111950",Automatic,"05/2019",Diesel,"235",DE,38550
Jaguar,F-Pace,"25000",Automatic,"08/2020",Diesel,"179",DE,35850
Opel,Astra,"64800",Manual,"04/2021",Gasoline,"110",DE,13850
Cupra,Formentor,"18000",Manual,"03/2023",Diesel,"150",DE,28850
Volvo,XC40,"15",Automatic,,Gasoline,"163",DE,48550
Land-Rover,Discovery Sport,"134500",Automatic,"03/2017",Diesel,"179",DE,22995
Land-Rover,Range Rover Evoque,"5800",Automatic,"07/2022",Diesel,"163",DE,49850
Volvo,XC40,"3410",Automatic,"03/2023",Gasoline,"163",DE,35550
Volvo,XC60,"15",Automatic,,Electric,"398",DE,73550
MG,MG5,"3000",Automatic,"06/2023",Electric,"156",DE,32650
Land-Rover,Discovery Sport,"21650",Automatic,"10/2020",Diesel,"241",DE,38650
Cupra,Formentor,"20500",Automatic,"03/2023",Gasoline,"150",DE,28550
Volvo,XC40,"15",Automatic,"12/2022",Electric,"211",DE,40850
Kia,Ceed / cee'd,"15000",Manual,"05/2019",Gasoline,"140",DE,20550
Land-Rover,Discovery Sport,"1500",Automatic,"08/2023",Diesel,"204",DE,58550
Audi,S6,"35500",Automatic,"02/2018",Gasoline,"450",DE,54330
Volvo,V60,"20560",Automatic,"07/2021",Electric,"341",DE,38850
Jaguar,I-Pace,"1200",Automatic,"03/2023",Electric,"400",DE,67550
Volvo,XC60,"15",Automatic,,Diesel,"197",DE,59995
Volvo,XC40,"15",Automatic,,Electric,"408",DE,59695
Volvo,V90,"15",Automatic,,Electric,"398",DE,75650
Jaguar,E-Pace,"24750",Automatic,"06/2020",Diesel,"150",DE,28550
Volvo,XC60,"25500",Automatic,"07/2021",Electric,"392",DE,51650
Jaguar,I-Pace,"1100",Automatic,"07/2022",Electric,"400",DE,62440
Volvo,V60,"97750",Automatic,"08/2020",Electric,"341",DE,30850
Kia,Picanto,"1100",Manual,"05/2023",Gasoline,"84",DE,18440
Jaguar,E-Pace,"30200",Automatic,"07/2020",Gasoline,"249",DE,31550
Land-Rover,Discovery,"115000",Automatic,"09/2018",Diesel,"258",DE,34440
Kia,Stonic,"1100",Automatic,"05/2023",Gasoline,"101",DE,22950
Land-Rover,Range Rover,"160600",Automatic,"01/2017",Diesel,"340",DE,46950
Volvo,V60,"97800",Automatic,"07/2020",Electric,"341",DE,27650
MG,MG5,"3000",Automatic,"06/2023",Electric,"156",DE,32650
Jaguar,F-Pace,"92100",Automatic,"07/2019",Diesel,"300",DE,34950
Opel,Astra,"55100",Manual,"08/2021",Gasoline,"131",DE,15550
Land-Rover,Range Rover Sport,"61200",Automatic,"12/2019",Diesel,"340",DE,73550
Cupra,Formentor,"18000",Automatic,"03/2023",Gasoline,"150",DE,28850
Land-Rover,Range Rover Sport,"51550",Automatic,"02/2021",Gasoline,"575",DE,95850
Volvo,V60,"108950",Automatic,"07/2020",Electric,"341",DE,27850
Land-Rover,Range Rover Velar,"1100",Automatic,"06/2023",Diesel,"300",DE,84440
Volvo,XC90,"15",Automatic,,Diesel,"235",DE,86850
Land-Rover,Range Rover Evoque,"1200",Automatic,"08/2023",Diesel,"163",DE,63850
Volvo,V60,"120650",Automatic,"07/2020",Electric,"341",DE,27550
Fiat,"500","15",Manual,"01/2023",Gasoline,"69",DE,17950
Land-Rover,Discovery Sport,"1200",Automatic,"06/2023",Gasoline,"200",DE,51850
Volvo,XC40,"15",Automatic,,Gasoline,"163",DE,47850
Volvo,XC40,"10",Automatic,,Gasoline,"163",DE,43950
Kia,Rio,"20100",Manual,"03/2022",Gasoline,"101",DE,16330
Volvo,XC90,"15",Automatic,,Diesel,"235",DE,82550
MG,ZS,"1100",Automatic,"07/2023",Electric,"156",DE,31850
Volvo,V60,"15",Automatic,,Gasoline,"197",DE,54950
Jaguar,I-Pace,"5500",Automatic,"11/2020",Electric,"400",DE,53550
Land-Rover,Range Rover Sport,"99995",Automatic,"11/2018",Gasoline,"575",DE,71850
MG,MG5,"3000",Automatic,"05/2023",Electric,"156",DE,32650
Volvo,XC90,"15",Automatic,,Diesel,"235",DE,81850
Land-Rover,Range Rover Sport,"115700",Automatic,"09/2019",Electric,"404",DE,53550
Mercedes-Benz,C 200,"160000",Manual,"11/2016",Diesel,"136",DE,12850
Fiat,"500e","15",Automatic,"11/2022",Electric,"118",DE,29550
Volvo,XC90,"25",Automatic,,Diesel,"235",DE,76850
Volvo,XC90,"7800",Automatic,"03/2023",Diesel,"235",DE,70855
Volvo,C40,"10",Automatic,,Electric,"231",DE,59850
Volvo,XC40,"10",Automatic,,Gasoline,"163",DE,48110
Land-Rover,Discovery Sport,"10",Automatic,,Diesel,"204",DE,64685
Fiat,"500e","15",Automatic,"12/2022",Electric,"95",DE,19950
Volvo,XC40,"15",Automatic,,Electric,"408",DE,59850
Volvo,XC60,"15",Automatic,,Electric,"253",DE,73850
Land-Rover,Discovery Sport,"10",Automatic,,Diesel,"204",DE,59850
Volvo,XC40,"15",Automatic,,Gasoline,"163",DE,46850
Land-Rover,Discovery Sport,"10",Automatic,,Diesel,"204",DE,64550
Volvo,XC90,"15",Automatic,,Diesel,"235",DE,82850
Land-Rover,Range Rover Velar,"15",Automatic,,Diesel,"300",DE,94850
Land-Rover,Defender,"1200",Automatic,"03/2023",Gasoline,"400",DE,91850
Land-Rover,Discovery Sport,"10",Automatic,,Diesel,"163",DE,62850
Jaguar,I-Pace,"5300",Automatic,"11/2021",Electric,"400",DE,52850
Volvo,V90 Cross Country,"10",Automatic,,Diesel,"197",DE,71850
Land-Rover,Range Rover,"68550",Automatic,"02/2019",Gasoline,"525",DE,83850
Jaguar,XE,"106000",Automatic,"07/2016",Diesel,"179",DE,15850
Volvo,XC40,"15",Automatic,,Gasoline,"163",DE,46850
Volvo,C40,"15",Automatic,,Electric,"408",DE,64850
Volvo,XC40,"10",Automatic,,Gasoline,"163",DE,46850
MG,ZS,"3000",Automatic,"06/2023",Electric,"156",DE,31850
MG,ZS,"3000",Automatic,"06/2023",Electric,"156",DE,31850
Land-Rover,Discovery Sport,"10",Automatic,,Diesel,"163",DE,61650
Land-Rover,Defender,"4600",Automatic,"05/2023",Diesel,"249",DE,71850
Volvo,XC40,"15",Automatic,,Gasoline,"163",DE,49340
Land-Rover,Defender,"4800",Automatic,"05/2023",Diesel,"300",DE,96550
Fiat,"500e","15",Automatic,"11/2022",Electric,"118",DE,29850
Land-Rover,Discovery Sport,"15",Automatic,,Diesel,"204",DE,66850
Land-Rover,Discovery,"3800",Automatic,"05/2023",Diesel,"249",DE,74850
Land-Rover,Discovery Sport,"15",Automatic,,Diesel,"204",DE,65650
Fiat,"500e","15",Automatic,"12/2022",Electric,"95",DE,20550
Volvo,XC40,"10",Automatic,,Gasoline,"163",DE,49330
Fiat,"500e","15",Automatic,"12/2022",Electric,"95",DE,20850
Volvo,XC40,"15",Automatic,,Gasoline,"129",DE,44850
Land-Rover,Discovery Sport,"10",Automatic,,Diesel,"163",DE,58550
Land-Rover,Discovery Sport,"15",Automatic,,Diesel,"163",DE,62950
Land-Rover,Range Rover Velar,"69500",Automatic,"07/2020",Diesel,"300",DE,49850
Fiat,"500e","15",Automatic,"12/2022",Electric,"95",DE,19950
Fiat,"500e","15",Automatic,"12/2022",Electric,"95",DE,20850
Land-Rover,Defender,"1100",Automatic,"05/2023",Diesel,"300",DE,95550
Land-Rover,Discovery Sport,"10",Automatic,,Diesel,"204",DE,65550
Volvo,XC40,"10",Automatic,,Gasoline,"197",DE,48550
Volvo,XC40,"15",Automatic,,Electric,"211",DE,55850
Jaguar,XE,"107600",Automatic,"07/2018",Diesel,"163",DE,16550
Volvo,XC90,"107550",Automatic,"09/2020",Electric,"392",DE,42850
Fiat,Doblo,"1100",Manual,"02/2023",Diesel,"101",DE,19550
Volvo,XC40,"77350",Manual,"01/2020",Diesel,"150",DE,22550
Land-Rover,Range Rover Velar,"106000",Automatic,"11/2017",Diesel,"241",DE,33550
Jaguar,XF,"163350",Automatic,"05/2016",Diesel,"179",DE,12440
Porsche,"991","58800",Automatic,"07/2018",Gasoline,"450",DE,113800
Porsche,Cayenne,"69800",Automatic,"12/2016",Diesel,"262",DE,43800
Volkswagen,T-Roc,"15800",Automatic,"03/2021",Gasoline,"150",DE,27800
Ferrari,F8 Tributo,"14800",Automatic,"04/2021",Gasoline,"721",DE,299800
Porsche,"991","31800",Automatic,"02/2013",Gasoline,"400",DE,96800
Mercedes-Benz,C 63 AMG,"25800",Automatic,"09/2020",Gasoline,"510",DE,82800
BMW,"1er M Coupé","57000",Manual,"12/2011",Gasoline,"340",DE,56800
Toyota,GR86,"50",Manual,"09/2023",Gasoline,"234",DE,40800
Porsche,"911","92800",Manual,"06/1989",Gasoline,"218",DE,154800
Mercedes-Benz,GLC 43 AMG,"73800",Automatic,"02/2017",Gasoline,"367",DE,37800
Mercedes-Benz,C 63 AMG,"24800",Automatic,"08/2020",Gasoline,"510",DE,81800
Porsche,Macan,"67800",Automatic,"06/2018",Gasoline,"360",DE,51800
Audi,R8,"38800",Automatic,"06/2013",Gasoline,"525",DE,89800
Porsche,Boxster,"13000",Automatic,"12/2019",Gasoline,"366",DE,73800
Mercedes-Benz,"220","72000",Manual,"01/1959",Gasoline,"116",DE,48800
Kia,Sportage,"84500",Automatic,"02/2021",Gasoline,"177",DE,23980
Mercedes-Benz,SLK 55 AMG,"57000",Automatic,"09/2012",Gasoline,"421",DE,48800
Mercedes-Benz,SLS,"37000",Automatic,"01/2013",Gasoline,"571",DE,164800
Porsche,Cayenne,"74800",Automatic,"11/2019",Gasoline,"549",DE,85800
Porsche,Cayenne,"69800",Automatic,"12/2016",Diesel,"262",DE,43800
Volkswagen,Polo,"29000",Automatic,"05/2020",Gasoline,"200",DE,21800
Porsche,Macan,"56800",Automatic,"12/2020",Gasoline,"381",DE,71800
Alfa-Romeo,Giulia,"55800",Automatic,"12/2018",Gasoline,"510",DE,54800
Porsche,Taycan,"42800",Automatic,"05/2022",Electric,"476",DE,79800
Porsche,"992","49800",Automatic,"07/2020",Gasoline,"385",DE,118800
Mercedes-Benz,GLC 350,"79070",Automatic,"01/2019",Diesel,"258",DE,44880
Mercedes-Benz,GLC 250,"147000",Automatic,"11/2016",Diesel,"204",DE,27480
Mercedes-Benz,CLA 250,"84987",Automatic,"12/2017",Gasoline,"211",DE,24480
BMW,M5,"117433",Automatic,"04/2018",Diesel,"400",DE,40480
Mercedes-Benz,E 400,"39987",Automatic,"05/2019",Diesel,"340",DE,43470
Mercedes-Benz,CLA 250,"84987",Automatic,"12/2017",Gasoline,"211",DE,24480
Audi,Q2,"39987",Automatic,"02/2020",Gasoline,"190",DE,25970
Mercedes-Benz,GLC 43 AMG,"63675",Automatic,"11/2019",Gasoline,"390",DE,47480
Mercedes-Benz,C 220,"86338",Automatic,"01/2019",Diesel,"194",DE,32380
Audi,A5,"84400",Automatic,"02/2020",Diesel,"190",DE,31440
Mercedes-Benz,E 220,"109138",Automatic,"07/2017",Diesel,"194",DE,24440
Renault,Megane,"53281",Automatic,"06/2017",Diesel,"163",DE,17980
Volvo,V50,"138255",Manual,"06/2012",Diesel,"114",DE,8880
Mercedes-Benz,C 180,"17528",Automatic,"03/2020",Gasoline,"156",DE,34980
BMW,X2 M,"77143",Automatic,"04/2020",Diesel,"190",DE,27280
Mercedes-Benz,GLC 300,"46601",Automatic,"10/2019",Diesel,"245",DE,45830
BMW,X1,"43514",Automatic,"05/2020",Diesel,"190",DE,30800
Hyundai,Grand Santa Fe,"29987",Automatic,"07/2018",Diesel,"200",DE,30980
Volvo,V40,"49949",Automatic,"12/2017",Gasoline,"152",DE,17480
Mercedes-Benz,GLC 250,"147000",Automatic,"11/2016",Diesel,"204",DE,27480
Volvo,XC90,"88652",Automatic,"04/2018",Diesel,"235",DE,41470
Skoda,Kodiaq,"98880",Automatic,"11/2018",Diesel,"190",DE,28770
Volkswagen,Touareg,"68390",Automatic,"07/2018",Diesel,"286",DE,42870
Volkswagen,Touareg,"49989",Automatic,"07/2020",Diesel,"286",DE,49980
Volvo,XC90,"95349",Automatic,"01/2019",Diesel,"235",DE,39480
Mercedes-Benz,GLE 300,"69409",Automatic,"10/2019",Diesel,"245",DE,62870
Mitsubishi,ASX,"155987",Manual,"05/2014",Diesel,"150",DE,9980
Mercedes-Benz,B 200,"142000",Manual,"05/2012",Gasoline,"156",DE,9880
Volvo,XC90,"99987",Automatic,"11/2019",Diesel,"235",DE,40480
BMW,"220","84987",Automatic,"02/2019",Diesel,"190",DE,24980
Renault,Espace,"88987",Automatic,"01/2018",Diesel,"160",DE,20880
Volvo,XC90,"21532",Automatic,"06/2022",Electric,"235",DE,58880
Volvo,XC60,"69987",Automatic,"05/2018",Diesel,"190",DE,32440
Volvo,XC90,"49987",Automatic,"05/2020",Electric,"235",DE,50880
Renault,Espace,"69987",Automatic,"06/2018",Diesel,"160",DE,24480
Peugeot,"5008","43202",Automatic,"01/2022",Diesel,"131",DE,32870
Renault,Espace,"69987",Automatic,"07/2018",Diesel,"160",DE,25480
Mercedes-Benz,CLA 220,"48836",Automatic,"01/2020",Gasoline,"190",DE,39760
Mercedes-Benz,V 250,"97700",Automatic,"07/2018",Diesel,"190",DE,48480
Mercedes-Benz,CLA 250,"84987",Automatic,"12/2017",Gasoline,"211",DE,24480
Volkswagen,Touareg,"68973",Automatic,"04/2020",Diesel,"286",DE,49870
Skoda,Kodiaq,"88900",Automatic,"08/2018",Diesel,"190",DE,28750
Volvo,XC60,"46958",Automatic,"02/2017",Diesel,"190",DE,24480
Audi,A6,"61800",Automatic,"07/2020",Diesel,"349",DE,61870
Volvo,XC90,"59987",Automatic,"08/2018",Diesel,"190",DE,33980
Mercedes-Benz,CLS 53 AMG,"46400",Automatic,"01/2019",Electric,"435",DE,66980
Renault,Megane,"32901",Automatic,"06/2021",Gasoline,"300",DE,37380
Mercedes-Benz,CLS 53 AMG,"46400",Automatic,"01/2019",Gasoline,"435",DE,66980
Mercedes-Benz,E 200,"49771",Automatic,"01/2019",Gasoline,"184",DE,37480
Mercedes-Benz,C 220,"58151",Automatic,"09/2019",Diesel,"194",DE,34970
Mercedes-Benz,C 300,"59976",Automatic,"06/2019",Gasoline,"258",DE,36780
Mercedes-Benz,,"50",Automatic,"10/2022",Gasoline,"585",DE,202980
Mercedes-Benz,CLA 220,"59987",Automatic,"04/2020",Gasoline,"190",DE,38380
BMW,"220","59991",Automatic,"11/2020",Diesel,"190",DE,29480
Audi,A5,"73600",Automatic,"06/2019",Diesel,"190",DE,33700
Ford,Focus,"151081",Manual,"10/2014",Gasoline,"150",DE,9480
BMW,"520","86349",Automatic,"06/2019",Diesel,"190",DE,28440
Mercedes-Benz,,"50",Automatic,"11/2023",Gasoline,"585",DE,203980
Audi,A6,"66500",Automatic,"07/2018",Diesel,"286",DE,46480
BMW,M5,"117433",Automatic,"04/2018",Diesel,"400",DE,40480
Volvo,S90,"38000",Automatic,"02/2020",Diesel,"235",DE,38980
Audi,A5,"79504",Automatic,"04/2017",Gasoline,"252",DE,27480
Mercedes-Benz,GLE 53 AMG,"50",Automatic,"06/2023",Gasoline,"435",DE,139870
Volkswagen,Tiguan Allspace,"75000",Automatic,"03/2020",Diesel,"239",DE,37980
Renault,Talisman,"46827",Automatic,"10/2019",Gasoline,"224",DE,21870
Volvo,S60,"59136",Automatic,"04/2021",Gasoline,"197",DE,32980
BMW,"320","53848",Automatic,"05/2020",Gasoline,"184",DE,33870
Mercedes-Benz,E 300,"53694",Automatic,"06/2020",Diesel,"245",DE,37970
Kia,ProCeed / pro_cee'd,"57460",Automatic,"05/2019",Gasoline,"204",DE,23440
Volvo,V60 Cross Country,"38555",Automatic,"02/2021",Electric,"341",DE,33200
Mercedes-Benz,,"48987",Automatic,"08/2019",Gasoline,"390",DE,46480
Volvo,XC90,"59987",Automatic,"05/2020",Diesel,"235",DE,48880
Volvo,V60 Cross Country,"38555",Automatic,"02/2021",Gasoline,"341",DE,33200
Volvo,XC60,"57987",Automatic,"07/2021",Diesel,"197",DE,42740
Volvo,S90,"68312",Automatic,"07/2019",Diesel,"235",DE,36880
BMW,"330","47300",Automatic,"09/2020",Gasoline,"258",DE,39870
Mercedes-Benz,C 220,"64000",Automatic,"01/2019",Diesel,"194",DE,29880
Audi,Q3,"69987",Automatic,"05/2019",Diesel,"190",DE,31470
Mercedes-Benz,C 250,"89987",Automatic,"05/2017",Diesel,"204",DE,31340
Mercedes-Benz,E 400,"39987",Automatic,"05/2019",Diesel,"340",DE,43470
BMW,"320","49995",Automatic,"01/2020",Gasoline,"184",DE,29880
Volkswagen,Tiguan,"97300",Automatic,"02/2017",Gasoline,"220",DE,24880
Volvo,XC60,"73317",Automatic,"01/2019",Diesel,"235",DE,35480
Mercedes-Benz,E 300,"49987",Automatic,"10/2019",Diesel,"245",DE,40980
Volkswagen,Passat Alltrack,"49987",Automatic,"12/2019",Diesel,"239",DE,32770
Volkswagen,Passat Variant,"65140",Automatic,"01/2021",Diesel,"200",DE,31870
Volvo,S60,"59136",Automatic,"04/2021",Electric,"197",DE,32980
Audi,A5,"49987",Automatic,"07/2019",Diesel,"286",DE,35480
Audi,A6,"58752",Automatic,"08/2019",Gasoline,"245",DE,40470
Audi,A5,"59989",Automatic,"01/2019",Diesel,"190",DE,31980
Jeep,Wrangler,"58076",Automatic,"08/2019",Gasoline,"271",DE,49880
Mercedes-Benz,GLA 200,"46348",Automatic,"10/2018",Gasoline,"156",DE,28870
Audi,A5,"84400",Automatic,"02/2020",Diesel,"190",DE,31440
BMW,"530","77292",Automatic,"07/2018",Gasoline,"252",DE,30780
Audi,A6,"66893",Automatic,"03/2019",Diesel,"272",DE,36860
Mercedes-Benz,A 180,"73687",Automatic,"02/2017",Gasoline,"122",DE,19630
Land-Rover,Discovery Sport,"48456",Automatic,"09/2020",Diesel,"179",DE,36780
Volvo,XC60,"66689",Automatic,"07/2020",Diesel,"235",DE,43880
Volvo,XC60,"34842",Automatic,"08/2020",Gasoline,"310",DE,43880
Mercedes-Benz,CLA 250,"84987",Automatic,"12/2017",Gasoline,"211",DE,24480
Volkswagen,Touareg,"69987",Automatic,"08/2019",Diesel,"286",DE,40870
Volkswagen,Tiguan,"64403",Automatic,"07/2019",Diesel,"150",DE,33470
Mercedes-Benz,GLC 220,"45456",Automatic,"06/2020",Diesel,"194",DE,51730
Volkswagen,Passat,"108000",Automatic,"06/2016",Gasoline,"179",DE,18980
BMW,"640","78800",Automatic,"07/2019",Gasoline,"340",DE,37450
Volvo,XC60,"78667",Automatic,"11/2019",Electric,"197",DE,34880
Skoda,Superb,"68600",Automatic,"05/2020",Gasoline,"272",DE,33330
Mercedes-Benz,GLC 300,"82089",Automatic,"07/2020",Diesel,"245",DE,47880
Mercedes-Benz,B 250,"69987",Automatic,"07/2019",Gasoline,"224",DE,31480
Volvo,V90,"59987",Automatic,"06/2019",Diesel,"190",DE,32470
Mercedes-Benz,C 300,"43797",Automatic,"11/2019",Gasoline,"258",DE,37780
Skoda,Superb,"22186",Automatic,"05/2020",Gasoline,"272",DE,36870
Volkswagen,Tiguan,"9998",Automatic,"08/2020",Gasoline,"190",DE,37880
Mercedes-Benz,V 250,"99875",Automatic,"02/2019",Diesel,"190",DE,55870
BMW,X5,"44987",Automatic,"12/2019",Diesel,"265",DE,54480
BMW,"530","64884",Automatic,"04/2020",Diesel,"265",DE,43480
Mercedes-Benz,GLC 300,"87896",Automatic,"02/2020",Diesel,"245",DE,53880
Volvo,V90 Cross Country,"73754",Automatic,"01/2018",Diesel,"190",DE,29980
Mercedes-Benz,C 300,"49958",Automatic,"10/2020",Gasoline,"258",DE,34870
Audi,Q2,"39987",Automatic,"02/2020",Gasoline,"190",DE,25970
Mercedes-Benz,GLC 63 AMG,"67134",Automatic,"02/2020",Gasoline,"510",DE,72440
Land-Rover,Discovery,"98462",Automatic,"08/2018",Diesel,"258",DE,35480
Volvo,V60,"39987",Automatic,"07/2020",Gasoline,"341",DE,38880
Volvo,XC90,"86987",Automatic,"10/2019",Diesel,"235",DE,43980
Volvo,V90 Cross Country,"83463",Automatic,"11/2017",Diesel,"235",DE,31440
Mercedes-Benz,V 300,"79987",Automatic,"08/2019",Diesel,"239",DE,56480
Volvo,V90 Cross Country,"83463",Automatic,"11/2017",Diesel,"235",DE,31440
Audi,A6 allroad,"66893",Automatic,"03/2019",Diesel,"272",DE,36860
Mercedes-Benz,GLC 300,"39106",Automatic,"02/2020",Diesel,"245",DE,47880
Skoda,Octavia,"57000",Automatic,"11/2019",Gasoline,"190",DE,24470
Mercedes-Benz,GLA 35 AMG,"33140",Automatic,"10/2020",Gasoline,"306",DE,51780
Hyundai,SANTA FE,"29987",Automatic,"07/2018",Diesel,"200",DE,30980
Citroen,Grand C4 SpaceTourer,"106795",Automatic,"12/2018",Diesel,"163",DE,18480
Audi,A3,"59937",Manual,"07/2016",Gasoline,"125",DE,15880
Volvo,XC60,"66689",Automatic,"07/2020",Electric,"235",DE,43880
BMW,"530","29957",Automatic,"12/2019",Diesel,"265",DE,41480
Mercedes-Benz,E 220,"66012",Automatic,"04/2019",Diesel,"194",DE,35480
Volvo,XC60,"17514",Automatic,"01/2020",Gasoline,"392",DE,41880
Land-Rover,Range Rover Sport,"38637",Automatic,"01/2019",Diesel,"306",DE,67880
Mercedes-Benz,GLC 43 AMG,"63675",Automatic,"11/2019",Gasoline,"390",DE,47480
Volvo,XC90,"79987",Automatic,"08/2020",Electric,"235",DE,47400
BMW,"530","39988",Automatic,"03/2020",Gasoline,"252",DE,40880
Skoda,Octavia,"72084",Automatic,"07/2019",Gasoline,"245",DE,25840
Mercedes-Benz,GLC 200,"75233",Automatic,"10/2019",Diesel,"163",DE,33770
Volvo,XC90,"62616",Automatic,"04/2019",Diesel,"241",DE,46480
Volkswagen,Touareg,"73526",Automatic,"07/2019",Diesel,"286",DE,45880
Volvo,V90 Cross Country,"73754",Automatic,"01/2018",Diesel,"190",DE,29980
Volvo,XC60,"62788",Automatic,"12/2017",Diesel,"190",DE,26480
MINI,Cooper SD Countryman,"11054",Automatic,"07/2019",Diesel,"190",DE,30880
Audi,A5,"77341",Automatic,"04/2019",Diesel,"190",DE,30680
Mercedes-Benz,CLA 220,"49987",Automatic,"06/2020",Diesel,"190",DE,35780
Land-Rover,Range Rover Sport,"88987",Automatic,"06/2019",Diesel,"249",DE,48780
Volkswagen,Touareg,"73854",Automatic,"05/2020",Diesel,"231",DE,44480
Mercedes-Benz,GLE 350,"95700",Automatic,"06/2017",Diesel,"258",DE,39480
Opel,Insignia,"88710",Automatic,"06/2017",Diesel,"170",DE,19380
BMW,X5 M,"24650",Automatic,"05/2021",Gasoline,"625",DE,119880
Volvo,XC60,"57181",Automatic,"06/2018",Diesel,"235",DE,37880
Volkswagen,Passat Variant,"49996",Automatic,"01/2021",Diesel,"190",DE,31470
Volvo,XC90,"49987",Automatic,"12/2019",Diesel,"235",DE,48880
Mercedes-Benz,C 220,"86338",Automatic,"01/2019",Diesel,"194",DE,32380
Volvo,XC90,"88900",Automatic,"09/2019",Diesel,"235",DE,46870
Mazda,"6","73800",Automatic,"05/2021",Gasoline,"184",DE,25980
Volvo,XC90,"49987",Automatic,"05/2020",Diesel,"235",DE,50880
Volvo,XC90,"76011",Automatic,"01/2020",Diesel,"235",DE,47480
Skoda,Kodiaq,"39319",Automatic,"08/2020",Diesel,"239",DE,44780
Volkswagen,Tiguan Allspace,"29988",Automatic,"11/2019",Gasoline,"220",DE,38880
Volvo,V60,"89987",Automatic,"07/2019",Diesel,"190",DE,29280
Skoda,Superb,"49987",Automatic,"12/2021",Diesel,"200",DE,31980
Volvo,XC90,"24757",Automatic,"02/2020",Diesel,"235",DE,50480
Mercedes-Benz,C 220,"43293",Automatic,"05/2019",Diesel,"194",DE,33210
Audi,Q5,"92600",Automatic,"01/2018",Gasoline,"252",DE,37380
Volvo,V90 Cross Country,"89987",Automatic,"05/2019",Diesel,"235",DE,36480
Audi,A6 allroad,"187000",Automatic,"04/2011",Gasoline,"290",DE,15860
Volvo,XC90,"88138",Automatic,"03/2018",Diesel,"235",DE,41880
