"mark","model","mileage","transmission","registration","fuel","power","location","price"
Volkswagen,Sharan,"31100",Automatic,"01/2023",Gasoline,"150",DE,34580
Volkswagen,T-Roc,"64950",Manual,"11/2018",Gasoline,"150",DE,23890
Volkswagen,T6.1 California,"100",Automatic,"07/2022",Diesel,"150",DE,81950
Volkswagen,T6.1 California,"100",Automatic,"03/2023",Diesel,"150",DE,75390
Volkswagen,T6.1 California,"100",Automatic,"07/2022",Diesel,"150",DE,71150
Volkswagen,Sharan,"27900",Automatic,"01/2023",Gasoline,"150",DE,34850
Volkswagen,T6.1 California,"100",Automatic,"03/2023",Diesel,"150",DE,77150
Volkswagen,T6.1 California,"100",Automatic,"03/2023",Diesel,"150",DE,75950
Audi,Q7,"123000",Automatic,"11/2018",Diesel,"286",DE,48480
Volkswagen,Grand California,"1200",Automatic,"12/2022",Diesel,"177",DE,79950
Volkswagen,T6.1 California,"100",Automatic,"03/2023",Diesel,"150",DE,76590
Volkswagen,T-Roc,"7214",Manual,"12/2021",Gasoline,"150",DE,30960
Volkswagen,T6.1 California,"100",Automatic,"03/2023",Diesel,"150",DE,76950
Volkswagen,Golf,"25600",Manual,"01/2023",Gasoline,"150",DE,26430
Volkswagen,T-Cross,"59990",Automatic,"11/2021",Gasoline,"110",DE,20760
Volkswagen,T6.1 California,"100",Automatic,"06/2022",Diesel,"150",DE,71150
Volkswagen,T6.1 California,"100",Automatic,"03/2023",Diesel,"150",DE,75950
Volkswagen,T6.1 California,"100",Automatic,"06/2022",Diesel,"150",DE,69950
Volkswagen,T6.1 California,"100",Automatic,"03/2023",Diesel,"150",DE,75950
Volkswagen,T-Cross,"100",Automatic,"08/2023",Gasoline,"110",DE,27350
Volkswagen,Tiguan Allspace,"32500",Automatic,"08/2022",Diesel,"200",DE,44690
Volkswagen,T6.1 California,"19990",Automatic,"09/2020",Diesel,"199",DE,67950
Volkswagen,Golf,"64000",Automatic,"03/2019",Gasoline,"150",DE,22750
Volkswagen,,"150",Manual,"12/2022",Diesel,"150",DE,41480
Mazda,CX-3,"66338",Manual,"09/2016",Gasoline,"120",DE,6980
BMW,"320","169702",Manual,"12/2006",Gasoline,"173",DE,10750
Audi,TT RS,"20400",Automatic,"12/2016",Gasoline,"500",DE,91980
Mazda,"6","125550",Automatic,"03/2018",Diesel,"175",DE,21430
Mazda,CX-5,"63970",Automatic,"07/2019",Gasoline,"194",DE,26790
Mazda,"3","84364",Manual,"10/2019",Diesel,"116",DE,18780
Volkswagen,Golf,"125044",Manual,"05/2019",Diesel,"150",DE,17840
Volvo,XC60,"90345",Automatic,"03/2018",Diesel,"235",DE,33990
Mazda,CX-5,"45100",Manual,"02/2018",Diesel,"175",DE,26880
Ford,Focus,"146100",Manual,"03/2013",Gasoline,"150",DE,10490
Mazda,CX-3,"53140",Manual,"11/2019",Gasoline,"121",DE,17440
Ford,Focus C-Max,"115230",Manual,"06/2014",Diesel,"163",DE,12490
Mazda,CX-5,"44109",Manual,"04/2020",Diesel,"184",DE,31980
Mazda,CX-5,"74230",Automatic,"05/2019",Diesel,"184",DE,27880
BMW,"330","49800",Automatic,"08/2020",Electric,"292",DE,49750
MINI,One D Countryman,"61710",Manual,"09/2013",Diesel,"90",DE,12440
Ford,Mustang,"29017",Automatic,"08/2020",Gasoline,"449",DE,49820
Mazda,"5","225127",Manual,"09/2006",Diesel,"143",DE,2440
Volkswagen,Golf,"262493",Manual,"09/2003",Gasoline,"116",DE,1970
BMW,"320","169702",Manual,"12/2006",Gasoline,"173",DE,10750
Mazda,"6","69460",Manual,"12/2017",Gasoline,"165",DE,17920
Mazda,CX-3,"65401",Automatic,"07/2019",Diesel,"116",DE,21650
Mazda,CX-3,"119881",Manual,"04/2019",Gasoline,"121",DE,16990
Mazda,CX-3,"108321",Manual,"07/2015",Gasoline,"120",DE,14980
Mazda,"3","9400",Manual,"04/2020",Gasoline,"179",DE,24720
Audi,Q2,"86730",Manual,"10/2017",Gasoline,"150",DE,20890
Mazda,CX-3,"71601",Manual,"10/2019",Diesel,"116",DE,19850
Mazda,MX-5,"57429",Manual,"08/2016",Gasoline,"160",DE,21890
Mazda,"3","24400",Automatic,"01/2020",Gasoline,"179",DE,26490
Renault,Twingo,"33055",Manual,"03/2020",Gasoline,"73",DE,10950
Ford,Kuga,"69360",Manual,"06/2015",Diesel,"150",DE,19490
Mazda,CX-3,"63000",Manual,"06/2018",Diesel,"105",DE,16890
Opel,Mokka X,"148295",Automatic,"11/2016",Gasoline,"140",DE,13750
Mazda,CX-5,"91803",Manual,"05/2018",Gasoline,"160",DE,23930
Mazda,CX-30,"16898",Automatic,"10/2021",Electric,"186",DE,31780
Mazda,MX-5,"78207",Manual,"06/2004",Gasoline,"110",DE,11850
Mazda,CX-5,"92300",Automatic,"08/2019",Diesel,"184",DE,25850
Ford,Grand Tourneo,"35250",Automatic,"02/2020",Diesel,"120",DE,29850
Mazda,CX-5,"54007",Manual,"01/2022",Gasoline,"165",DE,28450
Audi,TT RS,"20400",Automatic,"12/2016",Gasoline,"500",DE,91980
Mazda,MX-30,"2183",Automatic,"11/2021",Electric,"145",DE,25550
Infiniti,Q60,"58252",Automatic,"05/2017",Gasoline,"211",BE,28450
DS-Automobiles,DS 3 Crossback,"47991",Automatic,"05/2020",Gasoline,"131",BE,23750
Alfa-Romeo,Tonale,"48157",Automatic,"08/2022",Others,"131",BE,36750
BMW,X2,"33477",Automatic,"01/2020",Gasoline,"136",BE,27990
Mercedes-Benz,C 180,"12417",Automatic,"08/2017",Gasoline,"156",BE,28250
Ford,Mondeo,"41710",Manual,"12/2017",Gasoline,"160",BE,19990
Opel,Insignia,"49585",Automatic,"06/2017",Gasoline,"165",BE,22990
BMW,X4,"43157",Automatic,"10/2019",Gasoline,"184",BE,39950
BMW,"118","52824",Automatic,"01/2020",Gasoline,"140",BE,22990
Lexus,CT 200h,"28437",Automatic,"10/2020",Electric,"99",BE,26550
Kia,Sportage,"7709",Automatic,"09/2023",Others,"150",BE,38900
Renault,Arkana,"12346",Automatic,"11/2022",Gasoline,"140",BE,27250
Hyundai,i20,"48712",Manual,"07/2020",Gasoline,"83",BE,13550
Volkswagen,Beetle,"33775",Manual,"09/2017",Gasoline,"150",BE,26250
BMW,X3,"51093",Automatic,"02/2020",Diesel,"136",BE,35990
Audi,A1,"40326",Manual,"12/2020",Gasoline,"110",BE,19990
Nissan,Micra,"31987",Manual,"12/2014",Gasoline,"80",BE,8990
Volkswagen,Caddy,"58530",Manual,"01/2019",Diesel,"75",BE,16990
Peugeot,"308","60797",Automatic,"07/2020",LPG,"131",BE,20950
DS-Automobiles,DS 3 Crossback,"47991",Automatic,"05/2020",Gasoline,"131",BE,23750
Audi,A1,"48582",Manual,"12/2020",Gasoline,"110",BE,19990
Hyundai,i30,"43046",Automatic,"02/2018",Gasoline,"140",BE,20990
Volvo,XC40,"28703",Automatic,"01/2022",Gasoline,"129",BE,33990
Ford,Mondeo,"62186",Automatic,"04/2017",Electric,"140",BE,26450
Ford,Mondeo,"46313",Automatic,"06/2020",Diesel,"179",BE,29990
Opel,Mokka,"45705",Manual,"05/2021",Gasoline,"131",BE,24950
Mazda,"6","51261",Manual,"02/2020",Gasoline,"163",BE,25990
Kia,Sportage,"30871",Manual,"02/2019",Gasoline,"132",BE,21950
BMW,"216","38553",Manual,"07/2019",Gasoline,"109",BE,22950
Kia,Ceed / cee'd,"24364",Manual,"07/2020",Gasoline,"140",BE,22990
SEAT,Ibiza,"67271",Manual,"08/2020",Gasoline,"80",BE,12990
Ford,EcoSport,"32595",Manual,"05/2019",Gasoline,"99",BE,18990
Volkswagen,T-Cross,"60722",Manual,"02/2021",Gasoline,"95",BE,20450
Citroen,C5 Aircross,"31047",Automatic,"08/2020",Gasoline,"131",BE,26990
Citroen,C3 Aircross,"18172",Automatic,"07/2019",Gasoline,"110",BE,20950
Fiat,"124 Spider","16730",Automatic,"03/2018",Gasoline,"140",BE,25990
Jeep,Compass,"43106",Manual,"06/2021",Gasoline,"131",BE,28550
BMW,"320","38602",Automatic,"01/2020",Gasoline,"184",BE,30950
Ford,S-Max,"51420",Manual,"08/2019",Gasoline,"160",BE,27350
Alfa-Romeo,Tonale,"48157",Automatic,"08/2022",Others,"131",BE,36750
Kia,Stonic,"53692",Manual,"07/2020",Gasoline,"101",BE,15950
Citroen,C4 Cactus,"58905",Manual,"12/2018",Gasoline,"110",BE,16750
Audi,TT,"57474",Manual,"07/2018",Gasoline,"179",BE,31950
Renault,Talisman,"42793",Automatic,"07/2020",Gasoline,"224",BE,27550
SEAT,Leon,"57886",Manual,"08/2019",Gasoline,"116",BE,16990
Ford,Mondeo,"54399",Manual,"01/2018",Gasoline,"160",BE,20950
Peugeot,"508","51843",Automatic,"12/2020",Diesel,"131",BE,29950
Jeep,Cherokee,"62438",Manual,"01/2017",Diesel,"140",BE,20750
Audi,Q2,"47949",Automatic,"02/2020",Gasoline,"150",BE,26950
Skoda,Octavia,"49985",Automatic,"02/2021",Electric,"150",BE,35990
Renault,Megane,"49366",Manual,"05/2017",Gasoline,"101",BE,16990
Audi,A5,"31807",Automatic,"06/2020",Electric,"190",BE,46950
BMW,"520","41727",Automatic,"11/2020",Gasoline,"163",BE,38550
Citroen,C5 Aircross,"47310",Manual,"05/2019",Gasoline,"131",BE,24950
Opel,Astra,"31074",Manual,"10/2019",Gasoline,"90",BE,16550
Hyundai,i30,"25740",Manual,"06/2021",Others,"120",BE,22550
Ford,Focus,"26893",Manual,"07/2020",Gasoline,"125",BE,23550
SEAT,Arona,"51666",Manual,"04/2019",Gasoline,"95",BE,17450
Volkswagen,Tiguan,"42827",Manual,"08/2018",Gasoline,"125",BE,26950
BMW,X2,"33477",Automatic,"01/2020",Gasoline,"136",BE,27990
Fiat,"500X","28693",Manual,"02/2020",Gasoline,"114",BE,20950
BMW,"216","65796",Manual,"02/2020",Gasoline,"109",BE,24950
Peugeot,"2008","49519",Manual,"05/2020",Gasoline,"101",BE,23450
MINI,Cooper,"52594",Manual,"04/2018",Gasoline,"136",BE,21990
Toyota,Corolla,"14520",Automatic,"03/2020",Electric,"98",BE,27550
Ford,Puma,"27419",Manual,"07/2020",Gasoline,"125",BE,21550
Suzuki,Swace,"48146",Automatic,"06/2021",Electric,"98",BE,25990
Ford,Puma,"43856",Manual,"03/2021",Gasoline,"125",BE,22990
Ford,EcoSport,"8080",Manual,"11/2021",Gasoline,"125",BE,19990
Opel,Mokka,"26840",Manual,"06/2021",Gasoline,"101",BE,21990
Citroen,C3 Aircross,"39891",Manual,"04/2019",Gasoline,"83",BE,14990
Kia,Ceed / cee'd,"38404",Manual,"08/2020",Gasoline,"140",BE,23990
Suzuki,SX4,"43625",Automatic,"08/2018",Gasoline,"140",BE,20990
Opel,Adam,"38732",Manual,"03/2019",Gasoline,"69",BE,13550
Ford,Puma,"48461",Manual,"08/2021",Gasoline,"124",BE,21990
Cupra,Formentor,"44153",Automatic,"02/2022",Electric,"150",BE,37990
Renault,Clio,"25810",Automatic,"11/2021",Electric,"91",BE,23950
Kia,Rio,"40978",Manual,"08/2020",Gasoline,"83",BE,13750
Tesla,Model S,"111710",Automatic,"07/2016",Electric,"525",BE,44750
Mercedes-Benz,C 180,"12417",Automatic,"08/2017",Gasoline,"156",BE,28250
Opel,Vivaro,"56715",Manual,"02/2020",Diesel,"102",BE,30750
Renault,Clio,"49070",Automatic,"08/2018",Gasoline,"118",BE,16950
MINI,Cooper,"37999",Manual,"05/2018",Gasoline,"136",BE,22990
Ford,Focus,"54142",Manual,"06/2019",Gasoline,"101",BE,19450
Renault,Captur,"17732",Manual,"01/2022",Gasoline,"91",BE,22950
Nissan,Leaf,"44312",Automatic,"10/2018",Electric,"150",BE,24990
Mercedes-Benz,A 180,"97471",Manual,"12/2013",Gasoline,"122",BE,12895
Audi,Q3,"24726",Automatic,"08/2020",Electric,"150",BE,32700
Volkswagen,Golf,"82216",Manual,"04/2016",Gasoline,"86",BE,12300
BMW,X1,"49536",Automatic,"01/2021",Gasoline,"192",BE,32900
Chevrolet,Corvette,"27056",Automatic,"09/1982",Gasoline,"200",BE,18500
Jaguar,XE,"20219",Automatic,"09/2015",Gasoline,"241",BE,19650
Jaguar,XE,"146806",Automatic,"03/2017",Diesel,"163",BE,15940
Volvo,V60,"102739",Automatic,"12/2019",Diesel,"150",BE,22800
Mercedes-Benz,A 200,"49098",Automatic,"04/2021",Gasoline,"163",BE,27450
Peugeot,"308","109964",Manual,"04/2015",Gasoline,"156",BE,10950
Volkswagen,Polo GTI,"44798",Automatic,"06/2020",Gasoline,"200",BE,22450
Audi,A1,"42788",Automatic,"06/2020",Gasoline,"116",BE,20990
Nissan,X-Trail,"106613",Manual,"07/2017",Diesel,"131",BE,15500
BMW,"116","53323",Automatic,"03/2019",Diesel,"116",BE,17640
Audi,A4,"83617",Automatic,"01/2019",Gasoline,"150",BE,21650
BMW,"318","104394",Automatic,"10/2018",Diesel,"136",BE,18400
Volkswagen,Golf,"43398",Automatic,"01/2022",Electric,"150",BE,27990
Audi,A1,"96556",Manual,"01/2015",Gasoline,"86",BE,10550
Citroen,Berlingo,"78988",Manual,"06/2020",Diesel,"76",BE,14890
Mercedes-Benz,C 200,"133875",Manual,"06/2016",Diesel,"136",BE,17950
Mercedes-Benz,C 220,"84971",Automatic,"05/2018",Diesel,"170",BE,20950
Mercedes-Benz,CLA 200,"10756",Automatic,"05/2021",Gasoline,"163",BE,36950
Mercedes-Benz,CLA 180,"105306",Automatic,"07/2017",Gasoline,"122",BE,18950
BMW,X1,"10882",Automatic,"08/2022",Gasoline,"136",BE,38950
Mercedes-Benz,CLA 35 AMG,"16294",Automatic,"06/2022",Gasoline,"306",BE,59950
Land-Rover,Range Rover Sport,"102123",Automatic,"12/2018",Electric,"300",BE,48950
Mercedes-Benz,A 250,"19005",Automatic,"06/2021",Electric,"160",BE,33950
Mercedes-Benz,CLA 200,"12274",Automatic,"04/2022",Gasoline,"163",BE,39950
BMW,X1,"65318",Automatic,"01/2018",Gasoline,"192",BE,25950
BMW,"118","37687",Automatic,"05/2019",Gasoline,"136",BE,24950
Mercedes-Benz,GLC 200,"27525",Automatic,"04/2022",Gasoline,"197",BE,51950
Mercedes-Benz,CLA 250,"10632",Automatic,"09/2021",Electric,"160",BE,39950
Mercedes-Benz,A 180,"10524",Automatic,"11/2021",Gasoline,"136",BE,27950
Mercedes-Benz,C 180,"10361",Automatic,"04/2021",Gasoline,"170",BE,36950
Mercedes-Benz,GLC 63 AMG,"11353",Automatic,"04/2021",Gasoline,"476",BE,80950
Mercedes-Benz,C 180,"146090",Automatic,"09/2015",Gasoline,"156",BE,19950
Mercedes-Benz,C 180,"33817",Automatic,"08/2022",Gasoline,"170",BE,35950
Mercedes-Benz,CLA 180,"20278",Automatic,"06/2021",Gasoline,"136",BE,39950
Mercedes-Benz,C 220,"84971",Automatic,"05/2018",Diesel,"170",BE,20950
Mercedes-Benz,GLB 180,"18865",Automatic,"08/2021",Gasoline,"136",BE,36950
Mercedes-Benz,GLB 180,"27944",Automatic,"09/2021",Gasoline,"136",BE,35950
Mercedes-Benz,GLA 180,"12322",Automatic,"03/2022",Gasoline,"136",BE,39950
Mercedes-Benz,CLA 200,"25644",Automatic,"11/2021",Gasoline,"163",BE,34950
Mercedes-Benz,B 250,"13306",Automatic,"09/2021",Gasoline,"224",BE,32950
Mercedes-Benz,E 300,"25685",Automatic,"12/2021",Electric,"194",BE,49950
Mercedes-Benz,GLB 180,"7928",Automatic,"03/2022",Gasoline,"136",BE,43950
BMW,X1,"11224",Automatic,"07/2022",Gasoline,"136",BE,39950
Mercedes-Benz,CLA 200,"19890",Automatic,"11/2021",Gasoline,"163",BE,37950
Mercedes-Benz,B 180,"13818",Automatic,"05/2022",Gasoline,"136",BE,30950
Mercedes-Benz,CLA 180,"20922",Automatic,"07/2022",Gasoline,"136",BE,40950
Land-Rover,Defender,"58799",Manual,"07/2012",Diesel,"122",BE,64950
Mercedes-Benz,CLA 250,"17163",Automatic,"08/2022",Electric,"160",BE,41950
Mercedes-Benz,EQB 300,"25922",Automatic,"03/2022",Electric,"228",BE,49950
Mercedes-Benz,CLA 35 AMG,"29013",Automatic,"04/2021",Gasoline,"306",BE,54950
Mercedes-Benz,A 180,"14185",Manual,"07/2021",Gasoline,"136",BE,27950
Mercedes-Benz,A 250,"6102",Automatic,"11/2021",Electric,"160",BE,33950
Mercedes-Benz,CLA 180,"26885",Automatic,"03/2021",Gasoline,"136",BE,34950
Mercedes-Benz,A 180,"15193",Manual,"04/2021",Gasoline,"136",BE,27950
Mercedes-Benz,CLA 200,"10756",Automatic,"05/2021",Gasoline,"163",BE,36950
Mercedes-Benz,C 300,"35141",Automatic,"03/2022",Electric,"204",BE,50950
Mercedes-Benz,A 180,"15171",Manual,"12/2021",Diesel,"116",BE,29950
Mercedes-Benz,A 180,"1607",Automatic,"03/2022",Gasoline,"136",BE,29950
Mercedes-Benz,A 160,"19126",Manual,"03/2021",Gasoline,"109",BE,28950
Mercedes-Benz,A 160,"23503",Manual,"04/2021",Gasoline,"109",BE,25950
Mercedes-Benz,GLB 200,"27370",Automatic,"04/2022",Gasoline,"163",BE,40950
Mercedes-Benz,A 180,"17513",Automatic,"01/2022",Gasoline,"136",BE,33950
Mercedes-Benz,A 35 AMG,"20172",Automatic,"06/2022",Gasoline,"306",BE,49950
Mercedes-Benz,CLA 200,"27200",Automatic,"03/2022",Gasoline,"163",BE,38950
Mercedes-Benz,A 200,"20798",Automatic,"04/2021",Gasoline,"163",BE,36950
Mercedes-Benz,CLA 180,"28459",Automatic,"11/2021",Gasoline,"136",BE,33950
Mercedes-Benz,A 160,"8403",Manual,"01/2022",Gasoline,"109",BE,25950
Mercedes-Benz,A 160,"15210",Manual,"03/2021",Gasoline,"109",BE,26950
Mercedes-Benz,A 180,"13358",Automatic,"05/2022",Gasoline,"136",BE,30950
Mercedes-Benz,A 180,"13477",Manual,"04/2021",Gasoline,"136",BE,27950
Mercedes-Benz,A 180,"18584",Manual,"10/2021",Gasoline,"136",BE,27950
Mercedes-Benz,EQS,"619",Automatic,"03/2022",Electric,"292",BE,99950
Mercedes-Benz,EQS,"3821",Automatic,"03/2022",Electric,"292",BE,107950
Mercedes-Benz,CLA 180,"19542",Automatic,"07/2021",Gasoline,"136",BE,36950
Mercedes-Benz,CLA 180,"105306",Automatic,"07/2017",Gasoline,"122",BE,18950
Mercedes-Benz,CLA 250,"18163",Automatic,"10/2022",Electric,"160",BE,42950
Mercedes-Benz,CLA 180,"16926",Automatic,"01/2022",Gasoline,"136",BE,40950
Mercedes-Benz,A 200,"19369",Automatic,"07/2022",Gasoline,"163",BE,34950
Mercedes-Benz,A 180,"7320",Automatic,"06/2022",Gasoline,"136",BE,33950
Mercedes-Benz,A 160,"16538",Manual,"04/2022",Gasoline,"109",BE,28950
Mercedes-Benz,A 160,"48258",Manual,"05/2022",Gasoline,"109",BE,25950
Mercedes-Benz,A 160,"12487",Manual,"12/2021",Gasoline,"109",BE,26950
Mercedes-Benz,A 250,"17608",Automatic,"08/2022",Electric,"160",BE,37950
Mercedes-Benz,GLB 200,"19910",Automatic,"12/2021",Gasoline,"163",BE,42950
Volvo,V50,"138255",Manual,"06/2012",Diesel,"114",DE,8880
Mercedes-Benz,CLA 220,"48836",Automatic,"01/2020",Gasoline,"190",DE,39760
Mercedes-Benz,GLC 350,"79070",Automatic,"01/2019",Diesel,"258",DE,45480
Mercedes-Benz,E 400,"39987",Automatic,"05/2019",Diesel,"340",DE,43470
Mercedes-Benz,E 300,"49987",Automatic,"10/2019",Diesel,"245",DE,40980
Mercedes-Benz,GLC 250,"147000",Automatic,"11/2016",Diesel,"204",DE,27480
Mercedes-Benz,CLA 250,"84987",Automatic,"12/2017",Gasoline,"211",DE,24480
Mercedes-Benz,V 250,"97700",Automatic,"07/2018",Diesel,"190",DE,48870
Mercedes-Benz,CLA 250,"84987",Automatic,"12/2017",Gasoline,"211",DE,24480
BMW,"530","29957",Automatic,"12/2019",Diesel,"265",DE,41480
BMW,M5,"117433",Automatic,"04/2018",Diesel,"400",DE,40480
Audi,Q2,"39987",Automatic,"02/2020",Gasoline,"190",DE,25980
Audi,A6,"61800",Automatic,"07/2020",Diesel,"349",DE,61870
BMW,X1,"43514",Automatic,"05/2020",Diesel,"190",DE,30800
Mercedes-Benz,C 220,"86338",Automatic,"01/2019",Diesel,"194",DE,32380
Volkswagen,Touareg,"49439",Automatic,"05/2020",Diesel,"231",DE,54880
Mercedes-Benz,GLC 43 AMG,"63675",Automatic,"11/2019",Gasoline,"390",DE,47480
Volkswagen,Arteon,"69987",Automatic,"04/2017",Diesel,"239",DE,26970
Mercedes-Benz,GLE 350,"44478",Automatic,"12/2018",Diesel,"258",DE,48380
Mercedes-Benz,CLA 220,"48836",Automatic,"01/2020",Gasoline,"190",DE,39760
Mercedes-Benz,C 180,"17528",Automatic,"03/2020",Gasoline,"156",DE,34980
Mercedes-Benz,GLE 300,"69409",Automatic,"10/2019",Diesel,"245",DE,63800
Mercedes-Benz,GLC 300,"46601",Automatic,"10/2019",Diesel,"245",DE,45830
Skoda,Kodiaq,"98880",Automatic,"11/2018",Diesel,"190",DE,28770
Hyundai,Grand Santa Fe,"29987",Automatic,"07/2018",Diesel,"200",DE,31980
Volvo,XC60,"69987",Automatic,"05/2018",Diesel,"190",DE,32860
Volvo,V40,"49949",Automatic,"12/2017",Gasoline,"152",DE,17480
Mercedes-Benz,B 200,"142000",Manual,"05/2012",Gasoline,"156",DE,9980
Kia,Sorento,"94042",Automatic,"10/2018",Diesel,"200",DE,26480
Volkswagen,Touareg,"68390",Automatic,"07/2018",Diesel,"286",DE,42870
Mitsubishi,ASX,"155987",Manual,"05/2014",Diesel,"150",DE,9980
Volvo,XC90,"21532",Automatic,"06/2022",Electric,"235",DE,59480
Volvo,XC90,"95349",Automatic,"01/2019",Diesel,"235",DE,39480
Volkswagen,Touareg,"49989",Automatic,"07/2020",Diesel,"286",DE,49980
BMW,"220","84987",Automatic,"02/2019",Diesel,"190",DE,24980
Renault,Espace,"88987",Automatic,"01/2018",Diesel,"160",DE,20880
Peugeot,"5008","43202",Automatic,"01/2022",Diesel,"131",DE,32870
Renault,Espace,"69987",Automatic,"07/2018",Diesel,"160",DE,25870
Renault,Espace,"69987",Automatic,"06/2018",Diesel,"160",DE,24480
Mercedes-Benz,GLC 350,"79070",Automatic,"01/2019",Diesel,"258",DE,45480
Volkswagen,Touareg,"68973",Automatic,"04/2020",Diesel,"286",DE,49870
Skoda,Kodiaq,"88900",Automatic,"08/2018",Diesel,"190",DE,28750
Volvo,XC90,"59987",Automatic,"08/2018",Diesel,"190",DE,33980
Volvo,XC60,"46958",Automatic,"02/2017",Diesel,"190",DE,24480
BMW,X3,"159000",Automatic,"07/2011",Gasoline,"306",DE,16870
Renault,Megane,"32901",Automatic,"06/2021",Gasoline,"300",DE,37670
Mercedes-Benz,CLS 53 AMG,"46400",Automatic,"01/2019",Electric,"435",DE,66980
Mercedes-Benz,CLS 53 AMG,"46400",Automatic,"01/2019",Gasoline,"435",DE,66980
Mercedes-Benz,E 200,"49771",Automatic,"01/2019",Gasoline,"184",DE,37480
Mercedes-Benz,,"50",Automatic,"10/2022",Gasoline,"585",DE,202980
Mercedes-Benz,C 220,"58151",Automatic,"09/2019",Diesel,"194",DE,34970
Mercedes-Benz,C 300,"59976",Automatic,"06/2019",Gasoline,"258",DE,36780
BMW,"520","86349",Automatic,"06/2019",Diesel,"190",DE,28480
Renault,Megane,"53281",Automatic,"06/2017",Diesel,"163",DE,18680
Ford,Focus,"151081",Manual,"10/2014",Gasoline,"150",DE,9480
BMW,"220","59991",Automatic,"11/2020",Diesel,"190",DE,29940
Mercedes-Benz,CLA 220,"59987",Automatic,"04/2020",Gasoline,"190",DE,38380
Audi,A5,"73600",Automatic,"06/2019",Diesel,"190",DE,33700
Mercedes-Benz,,"50",Automatic,"11/2023",Gasoline,"585",DE,203980
Mercedes-Benz,E 400,"39987",Automatic,"05/2019",Diesel,"340",DE,43470
Volvo,S60,"59136",Automatic,"04/2021",Gasoline,"197",DE,32980
Land-Rover,Discovery Sport,"59987",Automatic,"06/2019",Diesel,"179",DE,29480
Audi,A6,"66500",Automatic,"07/2018",Diesel,"286",DE,46480
Mercedes-Benz,E 220,"109138",Automatic,"07/2017",Diesel,"194",DE,24440
Renault,Talisman,"46827",Automatic,"10/2019",Gasoline,"224",DE,21870
Audi,A5,"79504",Automatic,"04/2017",Gasoline,"252",DE,27480
Volkswagen,Passat Variant,"65140",Automatic,"01/2021",Diesel,"200",DE,31870
Mercedes-Benz,GLA 200,"46348",Automatic,"10/2018",Gasoline,"156",DE,28870
Mercedes-Benz,E 300,"53694",Automatic,"06/2020",Diesel,"245",DE,37970
Audi,A5,"49987",Automatic,"07/2019",Diesel,"286",DE,35980
Volvo,S90,"38000",Automatic,"02/2020",Diesel,"235",DE,38980
Volkswagen,Tiguan,"97300",Automatic,"02/2017",Gasoline,"220",DE,24880
BMW,,"24650",Automatic,"05/2021",Gasoline,"625",DE,119880
Mercedes-Benz,,"48987",Automatic,"08/2019",Gasoline,"390",DE,46480
BMW,"330","47300",Automatic,"09/2020",Gasoline,"258",DE,39870
Volvo,S90,"68312",Automatic,"07/2019",Diesel,"235",DE,36880
Mercedes-Benz,C 220,"64000",Automatic,"01/2019",Diesel,"194",DE,29880
Volvo,V60 Cross Country,"38555",Automatic,"02/2021",Gasoline,"341",DE,33650
Mercedes-Benz,GLE 53 AMG,"50",Automatic,"06/2023",Gasoline,"435",DE,139880
Mercedes-Benz,E 300,"49987",Automatic,"10/2019",Diesel,"245",DE,40980
Volvo,XC90,"88652",Automatic,"04/2018",Diesel,"235",DE,41470
Audi,A6 allroad,"66893",Automatic,"03/2019",Diesel,"272",DE,36860
Kia,ProCeed / pro_cee'd,"57460",Automatic,"05/2019",Gasoline,"204",DE,23440
Volvo,XC60,"57987",Automatic,"07/2021",Diesel,"197",DE,42740
Volvo,V60 Cross Country,"38555",Automatic,"02/2021",Electric,"341",DE,33650
BMW,"320","53848",Automatic,"05/2020",Gasoline,"184",DE,34380
Mercedes-Benz,GLC 300,"82089",Automatic,"07/2020",Diesel,"245",DE,48480
Volkswagen,Tiguan,"64403",Automatic,"07/2019",Diesel,"150",DE,33470
Land-Rover,Discovery Sport,"48456",Automatic,"09/2020",Diesel,"179",DE,36780
Audi,Q3,"69987",Automatic,"05/2019",Diesel,"190",DE,31480
Hyundai,SANTA FE,"29987",Automatic,"07/2018",Diesel,"200",DE,31980
Mercedes-Benz,B 250,"69987",Automatic,"07/2019",Gasoline,"224",DE,31780
Mercedes-Benz,A 180,"73687",Automatic,"02/2017",Gasoline,"122",DE,19630
Mercedes-Benz,C 250,"89987",Automatic,"05/2017",Diesel,"204",DE,31340
Volkswagen,Passat Alltrack,"49987",Automatic,"12/2019",Diesel,"239",DE,32770
Mercedes-Benz,C 300,"43797",Automatic,"11/2019",Gasoline,"258",DE,37780
Mercedes-Benz,GLE 450,"50",Automatic,"07/2023",Diesel,"367",DE,123970
BMW,X2 M,"77143",Automatic,"04/2020",Diesel,"190",DE,27480
Volvo,S60,"59136",Automatic,"04/2021",Electric,"197",DE,32980
Mercedes-Benz,GLC 250,"147000",Automatic,"11/2016",Diesel,"204",DE,27480
BMW,"320","49995",Automatic,"01/2020",Gasoline,"184",DE,29880
Volvo,XC60,"78667",Automatic,"11/2019",Electric,"197",DE,34880
Mercedes-Benz,GLC 300,"39106",Automatic,"02/2020",Diesel,"245",DE,47880
Skoda,Superb,"68600",Automatic,"05/2020",Gasoline,"272",DE,33330
Audi,A3,"59937",Manual,"07/2016",Gasoline,"125",DE,16280
